TaxID	CLARK	Kaiju	Kraken
4732	259901	NA	NA	NA
4733	272626	NA	NA	NA
4734	273035	NA	NA	NA
4735	283686	NA	NA	NA
4736	314225	NA	NA	NA
4737	316284	NA	NA	NA
4738	317655	NA	NA	NA
4739	318683	NA	NA	NA
4740	321327	NA	NA	NA
4741	323097	NA	NA	NA
4742	323098	NA	NA	NA
4743	338187	NA	NA	NA
4744	361177	NA	NA	NA
4745	374847	NA	NA	NA
4746	381666	NA	NA	NA
4747	381754	NA	NA	NA
4748	391904	NA	NA	NA
4749	392499	NA	NA	NA
4750	395962	NA	NA	NA
4751	425104	NA	NA	NA
4752	469382	NA	NA	NA
4753	472175	NA	NA	NA
4754	476157	NA	NA	NA
4755	476281	NA	NA	NA
4756	481448	NA	NA	NA
4757	482462	NA	NA	NA
4758	507626	NA	NA	NA
4759	523850	NA	NA	NA
4760	529884	NA	NA	NA
4761	535289	NA	NA	NA
4762	547558	NA	NA	NA
4763	561231	NA	NA	NA
4764	575788	NA	NA	NA
4765	588898	NA	NA	NA
4766	590409	NA	NA	NA
4767	591019	NA	NA	NA
4768	632292	NA	NA	NA
4769	632518	NA	NA	NA
4770	633699	NA	NA	NA
4771	634113	NA	NA	NA
4772	634177	NA	NA	NA
4773	666509	NA	NA	NA
4774	702113	NA	NA	NA
4775	758847	NA	NA	NA
4776	862719	NA	NA	NA
4777	903510	NA	NA	NA
4778	909420	NA	NA	NA
4779	926571	NA	NA	NA
4780	935599	NA	NA	NA
4781	941189	NA	NA	NA
4782	998088	NA	NA	NA
4783	1002809	NA	NA	NA
4784	1006581	NA	NA	NA
4785	1029756	NA	NA	NA
4786	1042877	NA	NA	NA
4787	1070130	NA	NA	NA
4788	1075399	NA	NA	NA
4789	1081940	NA	NA	NA
4790	1094342	NA	NA	NA
4791	1094497	NA	NA	NA
4792	1123384	NA	NA	NA
4793	1125847	NA	NA	NA
4794	1132496	NA	NA	NA
4795	1150621	NA	NA	NA
4796	1228987	NA	NA	NA
4797	1261131	NA	NA	NA
4798	1273541	NA	NA	NA
4799	1276246	NA	NA	NA
4800	1283291	NA	NA	NA
4801	1293040	NA	NA	NA
4802	1318743	NA	NA	NA
4803	1324957	NA	NA	NA
4804	1327037	NA	NA	NA
4805	1331258	NA	NA	NA
4806	1365188	NA	NA	NA
4807	1390395	NA	NA	NA
4808	1434111	NA	NA	NA
4809	1447716	NA	NA	NA
4810	1457250	NA	NA	NA
4811	1458307	NA	NA	NA
4812	1458426	NA	NA	NA
4813	1508454	NA	NA	NA
4814	1550241	NA	NA	NA
4815	1561223	NA	NA	NA
4816	1648404	NA	NA	NA
4817	1678129	NA	NA	NA
4818	1844006	NA	NA	NA
4819	1873524	NA	NA	NA
4820	1890426	NA	NA	NA
4821	1941349	NA	NA	NA
4822	2433	NA	NA	NA
4823	2743	NA	NA	NA
4824	28209	NA	NA	NA
4825	33069	NA	NA	NA
4826	33934	NA	NA	NA
4827	35243	NA	NA	NA
4828	42255	NA	NA	NA
4829	43080	NA	NA	NA
4830	53433	NA	NA	NA
4831	58049	NA	NA	NA
4832	58620	NA	NA	NA
4833	59204	NA	NA	NA
4834	61645	NA	NA	NA
4835	62322	NA	NA	NA
4836	63742	NA	NA	NA
4837	66851	NA	NA	NA
4838	76802	NA	NA	NA
4839	76936	NA	NA	NA
4840	82996	NA	NA	NA
4841	83683	NA	NA	NA
4842	86660	NA	NA	NA
4843	90270	NA	NA	NA
4844	94694	NA	NA	NA
4845	94695	NA	NA	NA
4846	100226	NA	NA	NA
4847	103690	NA	NA	NA
4848	103855	NA	NA	NA
4849	105559	NA	NA	NA
4850	109262	NA	NA	NA
4851	113653	NA	NA	NA
4852	118883	NA	NA	NA
4853	134287	NA	NA	NA
4854	152297	NA	NA	NA
4855	157779	NA	NA	NA
4856	169963	NA	NA	NA
4857	183924	NA	NA	NA
4858	186806	NA	NA	NA
4859	194963	NA	NA	NA
4860	195522	NA	NA	NA
4861	196118	NA	NA	NA
4862	196895	NA	NA	NA
4863	196896	NA	NA	NA
4864	216592	NA	NA	NA
4865	216942	NA	NA	NA
4866	222805	NA	NA	NA
4867	223283	NA	NA	NA
4868	230356	NA	NA	NA
4869	254250	NA	NA	NA
4870	259536	NA	NA	NA
4871	263819	NA	NA	NA
4872	278992	NA	NA	NA
4873	280505	NA	NA	NA
4874	288681	NA	NA	NA
4875	308754	NA	NA	NA
4876	309807	NA	NA	NA
4877	326425	NA	NA	NA
4878	333849	NA	NA	NA
4879	350058	NA	NA	NA
4880	351348	NA	NA	NA
4881	360109	NA	NA	NA
4882	370565	NA	NA	NA
4883	382245	NA	NA	NA
4884	391008	NA	NA	NA
4885	395492	NA	NA	NA
4886	399599	NA	NA	NA
4887	413404	NA	NA	NA
4888	414778	NA	NA	NA
4889	419610	NA	NA	NA
4890	439386	NA	NA	NA
4891	455488	NA	NA	NA
4892	459424	NA	NA	NA
4893	561879	NA	NA	NA
4894	562971	NA	NA	NA
4895	573171	NA	NA	NA
4896	580033	NA	NA	NA
4897	583358	NA	NA	NA
4898	633149	NA	NA	NA
4899	640512	NA	NA	NA
4900	645462	NA	NA	NA
4901	651137	NA	NA	NA
4902	662475	NA	NA	NA
4903	666510	NA	NA	NA
4904	669502	NA	NA	NA
4905	693985	NA	NA	NA
4906	694429	NA	NA	NA
4907	694430	NA	NA	NA
4908	742013	NA	NA	NA
4909	748727	NA	NA	NA
4910	768672	NA	NA	NA
4911	859653	NA	NA	NA
4912	862751	NA	NA	NA
4913	925818	NA	NA	NA
4914	929562	NA	NA	NA
4915	930170	NA	NA	NA
4916	937773	NA	NA	NA
4917	941639	NA	NA	NA
4918	944546	NA	NA	NA
4919	1005048	NA	NA	NA
4920	1009846	NA	NA	NA
4921	1055524	NA	NA	NA
4922	1089128	NA	NA	NA
4923	1089444	NA	NA	NA
4924	1097668	NA	NA	NA
4925	1097677	NA	NA	NA
4926	1114856	NA	NA	NA
4927	1121088	NA	NA	NA
4928	1167629	NA	NA	NA
4929	1189303	NA	NA	NA
4930	1196835	NA	NA	NA
4931	1197719	NA	NA	NA
4932	1198136	NA	NA	NA
4933	1204521	NA	NA	NA
4934	1207075	NA	NA	NA
4935	1211705	NA	NA	NA
4936	1217416	NA	NA	NA
4937	1227455	NA	NA	NA
4938	1227500	NA	NA	NA
4939	1230460	NA	NA	NA
4940	1240483	NA	NA	NA
4941	1242108	NA	NA	NA
4942	1249658	NA	NA	NA
4943	1267766	NA	NA	NA
4944	1293048	NA	NA	NA
4945	1295826	NA	NA	NA
4946	1298593	NA	NA	NA
4947	1309411	NA	NA	NA
4948	1323664	NA	NA	NA
4949	1324931	NA	NA	NA
4950	1333523	NA	NA	NA
4951	1389192	NA	NA	NA
4952	1403316	NA	NA	NA
4953	1415774	NA	NA	NA
4954	1434120	NA	NA	NA
4955	1437453	NA	NA	NA
4956	1448139	NA	NA	NA
4957	1448860	NA	NA	NA
4958	1449752	NA	NA	NA
4959	1450527	NA	NA	NA
4960	1453429	NA	NA	NA
4961	1457153	NA	NA	NA
4962	1460372	NA	NA	NA
4963	1486428	NA	NA	NA
4964	1534110	NA	NA	NA
4965	1583341	NA	NA	NA
4966	1589270	NA	NA	NA
4967	1617448	NA	NA	NA
4968	1643949	NA	NA	NA
4969	1655514	NA	NA	NA
4970	1682113	NA	NA	NA
4971	1690684	NA	NA	NA
4972	1706375	NA	NA	NA
4973	1785128	NA	NA	NA
4974	1785145	NA	NA	NA
4975	1869170	NA	NA	NA
4976	1915078	NA	NA	NA
4977	1917485	NA	NA	NA
4978	1920667	NA	NA	NA
4979	1930546	NA	NA	NA
4980	1936029	NA	NA	NA
4981	1938374	NA	NA	NA
4982	1963360	NA	NA	NA
4983	2419	NA	NA	NA
4984	12345	NA	NA	NA
4985	28056	NA	NA	NA
4986	29447	NA	NA	NA
4987	34021	NA	NA	NA
4988	38323	NA	NA	NA
4989	41899	NA	NA	NA
4990	47251	NA	NA	NA
4991	53707	NA	NA	NA
4992	59203	NA	NA	NA
4993	64187	NA	NA	NA
4994	70775	NA	NA	NA
4995	72293	NA	NA	NA
4996	76875	NA	NA	NA
4997	79929	NA	NA	NA
4998	83554	NA	NA	NA
4999	83684	NA	NA	NA
5000	85017	NA	NA	NA
5001	85021	NA	NA	NA
5002	85025	NA	NA	NA
5003	90627	NA	NA	NA
5004	91844	NA	NA	NA
5005	97050	NA	NA	NA
5006	98795	NA	NA	NA
5007	103796	NA	NA	NA
5008	118062	NA	NA	NA
5009	134601	NA	NA	NA
5010	146825	NA	NA	NA
5011	168694	NA	NA	NA
5012	191394	NA	NA	NA
5013	203692	NA	NA	NA
5014	206379	NA	NA	NA
5015	208962	NA	NA	NA
5016	212035	NA	NA	NA
5017	213118	NA	NA	NA
5018	213121	NA	NA	NA
5019	213554	NA	NA	NA
5020	216596	NA	NA	NA
5021	217204	NA	NA	NA
5022	224719	NA	NA	NA
5023	225937	NA	NA	NA
5024	233316	NA	NA	NA
5025	244366	NA	NA	NA
5026	247156	NA	NA	NA
5027	267889	NA	NA	NA
5028	272630	NA	NA	NA
5029	273116	NA	NA	NA
5030	288705	NA	NA	NA
5031	290338	NA	NA	NA
5032	292414	NA	NA	NA
5033	292628	NA	NA	NA
5034	299583	NA	NA	NA
5035	302912	NA	NA	NA
5036	311982	NA	NA	NA
5037	315730	NA	NA	NA
5038	330734	NA	NA	NA
5039	348780	NA	NA	NA
5040	349215	NA	NA	NA
5041	358023	NA	NA	NA
5042	367825	NA	NA	NA
5043	368408	NA	NA	NA
5044	375451	NA	NA	NA
5045	391595	NA	NA	NA
5046	391616	NA	NA	NA
5047	391774	NA	NA	NA
5048	397948	NA	NA	NA
5049	398578	NA	NA	NA
5050	419665	NA	NA	NA
5051	475375	NA	NA	NA
5052	490759	NA	NA	NA
5053	492670	NA	NA	NA
5054	498742	NA	NA	NA
5055	526945	NA	NA	NA
5056	537971	NA	NA	NA
5057	543736	NA	NA	NA
5058	543913	NA	NA	NA
5059	547043	NA	NA	NA
5060	582419	NA	NA	NA
5061	582744	NA	NA	NA
5062	582899	NA	NA	NA
5063	585425	NA	NA	NA
5064	588319	NA	NA	NA
5065	600809	NA	NA	NA
5066	626418	NA	NA	NA
5067	637910	NA	NA	NA
5068	640513	NA	NA	NA
5069	647113	NA	NA	NA
5070	656088	NA	NA	NA
5071	656179	NA	NA	NA
5072	663954	NA	NA	NA
5073	717773	NA	NA	NA
5074	758831	NA	NA	NA
5075	761659	NA	NA	NA
5076	797299	NA	NA	NA
5077	859655	NA	NA	NA
5078	861208	NA	NA	NA
5079	867902	NA	NA	NA
5080	867917	NA	NA	NA
5081	869816	NA	NA	NA
5082	880633	NA	NA	NA
5083	890402	NA	NA	NA
5084	926690	NA	NA	NA
5085	930944	NA	NA	NA
5086	935546	NA	NA	NA
5087	984129	NA	NA	NA
5088	1028800	NA	NA	NA
5089	1028801	NA	NA	NA
5090	1033837	NA	NA	NA
5091	1045808	NA	NA	NA
5092	1056495	NA	NA	NA
5093	1071085	NA	NA	NA
5094	1072467	NA	NA	NA
5095	1073999	NA	NA	NA
5096	1075397	NA	NA	NA
5097	1105171	NA	NA	NA
5098	1114970	NA	NA	NA
5099	1124991	NA	NA	NA
5100	1147129	NA	NA	NA
5101	1166130	NA	NA	NA
5102	1168287	NA	NA	NA
5103	1172562	NA	NA	NA
5104	1184251	NA	NA	NA
5105	1193502	NA	NA	NA
5106	1194088	NA	NA	NA
5107	1195464	NA	NA	NA
5108	1198232	NA	NA	NA
5109	1208918	NA	NA	NA
5110	1214066	NA	NA	NA
5111	1215089	NA	NA	NA
5112	1219076	NA	NA	NA
5113	1226968	NA	NA	NA
5114	1229205	NA	NA	NA
5115	1230457	NA	NA	NA
5116	1235661	NA	NA	NA
5117	1235834	NA	NA	NA
5118	1243595	NA	NA	NA
5119	1276227	NA	NA	NA
5120	1276229	NA	NA	NA
5121	1287066	NA	NA	NA
5122	1293041	NA	NA	NA
5123	1293047	NA	NA	NA
5124	1308980	NA	NA	NA
5125	1309806	NA	NA	NA
5126	1316444	NA	NA	NA
5127	1330547	NA	NA	NA
5128	1335745	NA	NA	NA
5129	1335757	NA	NA	NA
5130	1381124	NA	NA	NA
5131	1384061	NA	NA	NA
5132	1385385	NA	NA	NA
5133	1388763	NA	NA	NA
5134	1392507	NA	NA	NA
5135	1395570	NA	NA	NA
5136	1407499	NA	NA	NA
5137	1408224	NA	NA	NA
5138	1432060	NA	NA	NA
5139	1434306	NA	NA	NA
5140	1439852	NA	NA	NA
5141	1440052	NA	NA	NA
5142	1486423	NA	NA	NA
5143	1495336	NA	NA	NA
5144	1495769	NA	NA	NA
5145	1514971	NA	NA	NA
5146	1536770	NA	NA	NA
5147	1544719	NA	NA	NA
5148	1545728	NA	NA	NA
5149	1578165	NA	NA	NA
5150	1591054	NA	NA	NA
5151	1611770	NA	NA	NA
5152	1643950	NA	NA	NA
5153	1644131	NA	NA	NA
5154	1659194	NA	NA	NA
5155	1673877	NA	NA	NA
5156	1674146	NA	NA	NA
5157	1701830	NA	NA	NA
5158	1708091	NA	NA	NA
5159	1742989	NA	NA	NA
5160	1765057	NA	NA	NA
5161	1776294	NA	NA	NA
5162	1815631	NA	NA	NA
5163	1835721	NA	NA	NA
5164	1838074	NA	NA	NA
5165	1853690	NA	NA	NA
5166	1860100	NA	NA	NA
5167	1912760	NA	NA	NA
5168	1922217	NA	NA	NA
5169	1932360	NA	NA	NA
5170	1964449	NA	NA	NA
5171	1972846	NA	NA	NA
5172	1982594	NA	NA	NA
5173	1982900	NA	NA	NA
5174	10372	NA	NA	NA
5175	10486	NA	NA	NA
5176	32064	NA	NA	NA
5177	33967	NA	NA	NA
5178	33995	NA	NA	NA
5179	34019	NA	NA	NA
5180	38289	NA	NA	NA
5181	39441	NA	NA	NA
5182	40480	NA	NA	NA
5183	47420	NA	NA	NA
5184	52972	NA	NA	NA
5185	53399	NA	NA	NA
5186	54388	NA	NA	NA
5187	56460	NA	NA	NA
5188	60481	NA	NA	NA
5189	62928	NA	NA	NA
5190	66692	NA	NA	NA
5191	68223	NA	NA	NA
5192	69395	NA	NA	NA
5193	72638	NA	NA	NA
5194	74547	NA	NA	NA
5195	74969	NA	NA	NA
5196	83559	NA	NA	NA
5197	86662	NA	NA	NA
5198	93060	NA	NA	NA
5199	106178	NA	NA	NA
5200	114277	NA	NA	NA
5201	118110	NA	NA	NA
5202	118968	NA	NA	NA
5203	121871	NA	NA	NA
5204	135620	NA	NA	NA
5205	187420	NA	NA	NA
5206	188787	NA	NA	NA
5207	198628	NA	NA	NA
5208	198804	NA	NA	NA
5209	200795	NA	NA	NA
5210	203804	NA	NA	NA
5211	212790	NA	NA	NA
5212	216142	NA	NA	NA
5213	216595	NA	NA	NA
5214	216938	NA	NA	NA
5215	218496	NA	NA	NA
5216	219572	NA	NA	NA
5217	221822	NA	NA	NA
5218	224756	NA	NA	NA
5219	225848	NA	NA	NA
5220	227941	NA	NA	NA
5221	243243	NA	NA	NA
5222	247523	NA	NA	NA
5223	251698	NA	NA	NA
5224	294382	NA	NA	NA
5225	300267	NA	NA	NA
5226	301102	NA	NA	NA
5227	312540	NA	NA	NA
5228	325775	NA	NA	NA
5229	342949	NA	NA	NA
5230	347202	NA	NA	NA
5231	347327	NA	NA	NA
5232	349163	NA	NA	NA
5233	349520	NA	NA	NA
5234	349741	NA	NA	NA
5235	359407	NA	NA	NA
5236	384676	NA	NA	NA
5237	384848	NA	NA	NA
5238	388396	NA	NA	NA
5239	395491	NA	NA	NA
5240	395960	NA	NA	NA
5241	399739	NA	NA	NA
5242	399741	NA	NA	NA
5243	404583	NA	NA	NA
5244	405531	NA	NA	NA
5245	423211	NA	NA	NA
5246	443906	NA	NA	NA
5247	453591	NA	NA	NA
5248	458233	NA	NA	NA
5249	481146	NA	NA	NA
5250	483913	NA	NA	NA
5251	488446	NA	NA	NA
5252	488732	NA	NA	NA
5253	498213	NA	NA	NA
5254	502682	NA	NA	NA
5255	507753	NA	NA	NA
5256	518766	NA	NA	NA
5257	523843	NA	NA	NA
5258	537973	NA	NA	NA
5259	543526	NA	NA	NA
5260	557599	NA	NA	NA
5261	561230	NA	NA	NA
5262	571800	NA	NA	NA
5263	573737	NA	NA	NA
5264	574556	NA	NA	NA
5265	596153	NA	NA	NA
5266	604354	NA	NA	NA
5267	634503	NA	NA	NA
5268	634504	NA	NA	NA
5269	637909	NA	NA	NA
5270	658172	NA	NA	NA
5271	673860	NA	NA	NA
5272	693982	NA	NA	NA
5273	696125	NA	NA	NA
5274	697046	NA	NA	NA
5275	697303	NA	NA	NA
5276	698964	NA	NA	NA
5277	741155	NA	NA	NA
5278	753084	NA	NA	NA
5279	754035	NA	NA	NA
5280	754048	NA	NA	NA
5281	756828	NA	NA	NA
5282	758796	NA	NA	NA
5283	759914	NA	NA	NA
5284	762051	NA	NA	NA
5285	762550	NA	NA	NA
5286	856793	NA	NA	NA
5287	857473	NA	NA	NA
5288	867900	NA	NA	NA
5289	871585	NA	NA	NA
5290	872331	NA	NA	NA
5291	883062	NA	NA	NA
5292	907240	NA	NA	NA
5293	913025	NA	NA	NA
5294	925984	NA	NA	NA
5295	940295	NA	NA	NA
5296	943945	NA	NA	NA
5297	983594	NA	NA	NA
5298	990288	NA	NA	NA
5299	997761	NA	NA	NA
5300	1005041	NA	NA	NA
5301	1005057	NA	NA	NA
5302	1009464	NA	NA	NA
5303	1029718	NA	NA	NA
5304	1036172	NA	NA	NA
5305	1036673	NA	NA	NA
5306	1041522	NA	NA	NA
5307	1046624	NA	NA	NA
5308	1048245	NA	NA	NA
5309	1069642	NA	NA	NA
5310	1074000	NA	NA	NA
5311	1084719	NA	NA	NA
5312	1087448	NA	NA	NA
5313	1088721	NA	NA	NA
5314	1104325	NA	NA	NA
5315	1104678	NA	NA	NA
5316	1127744	NA	NA	NA
5317	1132509	NA	NA	NA
5318	1142511	NA	NA	NA
5319	1158459	NA	NA	NA
5320	1163745	NA	NA	NA
5321	1166016	NA	NA	NA
5322	1172567	NA	NA	NA
5323	1202539	NA	NA	NA
5324	1207504	NA	NA	NA
5325	1208320	NA	NA	NA
5326	1217420	NA	NA	NA
5327	1219067	NA	NA	NA
5328	1227454	NA	NA	NA
5329	1227460	NA	NA	NA
5330	1227481	NA	NA	NA
5331	1227485	NA	NA	NA
5332	1227487	NA	NA	NA
5333	1227492	NA	NA	NA
5334	1227497	NA	NA	NA
5335	1229831	NA	NA	NA
5336	1230456	NA	NA	NA
5337	1230458	NA	NA	NA
5338	1232219	NA	NA	NA
5339	1249634	NA	NA	NA
5340	1249668	NA	NA	NA
5341	1262452	NA	NA	NA
5342	1266844	NA	NA	NA
5343	1267000	NA	NA	NA
5344	1269028	NA	NA	NA
5345	1276221	NA	NA	NA
5346	1276282	NA	NA	NA
5347	1282356	NA	NA	NA
5348	1283312	NA	NA	NA
5349	1294273	NA	NA	NA
5350	1296990	NA	NA	NA
5351	1327770	NA	NA	NA
5352	1332080	NA	NA	NA
5353	1340495	NA	NA	NA
5354	1341694	NA	NA	NA
5355	1343739	NA	NA	NA
5356	1348623	NA	NA	NA
5357	1349409	NA	NA	NA
5358	1349410	NA	NA	NA
5359	1357714	NA	NA	NA
5360	1385937	NA	NA	NA
5361	1388749	NA	NA	NA
5362	1388750	NA	NA	NA
5363	1389489	NA	NA	NA
5364	1399115	NA	NA	NA
5365	1403335	NA	NA	NA
5366	1410606	NA	NA	NA
5367	1415773	NA	NA	NA
5368	1416914	NA	NA	NA
5369	1423144	NA	NA	NA
5370	1434104	NA	NA	NA
5371	1434110	NA	NA	NA
5372	1434118	NA	NA	NA
5373	1434123	NA	NA	NA
5374	1448276	NA	NA	NA
5375	1458842	NA	NA	NA
5376	1479019	NA	NA	NA
5377	1480675	NA	NA	NA
5378	1515612	NA	NA	NA
5379	1544718	NA	NA	NA
5380	1545835	NA	NA	NA
5381	1560339	NA	NA	NA
5382	1563661	NA	NA	NA
5383	1578828	NA	NA	NA
5384	1609559	NA	NA	NA
5385	1623290	NA	NA	NA
5386	1643685	NA	NA	NA
5387	1660074	NA	NA	NA
5388	1673428	NA	NA	NA
5389	1701824	NA	NA	NA
5390	1701842	NA	NA	NA
5391	1702325	NA	NA	NA
5392	1712654	NA	NA	NA
5393	1715806	NA	NA	NA
5394	1718278	NA	NA	NA
5395	1723645	NA	NA	NA
5396	1763524	NA	NA	NA
5397	1793721	NA	NA	NA
5398	1826170	NA	NA	NA
5399	1860099	NA	NA	NA
5400	1874630	NA	NA	NA
5401	1898684	NA	NA	NA
5402	1903187	NA	NA	NA
5403	1930764	NA	NA	NA
5404	1962118	NA	NA	NA
5405	1981173	NA	NA	NA
5406	2005046	NA	NA	NA
5407	2284	NA	NA	NA
5408	10256	NA	NA	NA
5409	10273	NA	NA	NA
5410	10294	NA	NA	NA
5411	10366	NA	NA	NA
5412	10663	NA	NA	NA
5413	28442	NA	NA	NA
5414	29287	NA	NA	NA
5415	31964	NA	NA	NA
5416	33886	NA	NA	NA
5417	33926	NA	NA	NA
5418	35746	NA	NA	NA
5419	35794	NA	NA	NA
5420	41514	NA	NA	NA
5421	42323	NA	NA	NA
5422	44013	NA	NA	NA
5423	44088	NA	NA	NA
5424	44275	NA	NA	NA
5425	44688	NA	NA	NA
5426	46541	NA	NA	NA
5427	47466	NA	NA	NA
5428	52242	NA	NA	NA
5429	53434	NA	NA	NA
5430	57372	NA	NA	NA
5431	59919	NA	NA	NA
5432	61432	NA	NA	NA
5433	69277	NA	NA	NA
5434	74152	NA	NA	NA
5435	79205	NA	NA	NA
5436	81416	NA	NA	NA
5437	82983	NA	NA	NA
5438	83676	NA	NA	NA
5439	85154	NA	NA	NA
5440	86622	NA	NA	NA
5441	90370	NA	NA	NA
5442	92944	NA	NA	NA
5443	118101	NA	NA	NA
5444	118964	NA	NA	NA
5445	120793	NA	NA	NA
5446	126740	NA	NA	NA
5447	129394	NA	NA	NA
5448	134623	NA	NA	NA
5449	135461	NA	NA	NA
5450	135617	NA	NA	NA
5451	136845	NA	NA	NA
5452	145357	NA	NA	NA
5453	149539	NA	NA	NA
5454	152480	NA	NA	NA
5455	157898	NA	NA	NA
5456	163164	NA	NA	NA
5457	164757	NA	NA	NA
5458	180586	NA	NA	NA
5459	180850	NA	NA	NA
5460	186764	NA	NA	NA
5461	190485	NA	NA	NA
5462	195103	NA	NA	NA
5463	195248	NA	NA	NA
5464	196117	NA	NA	NA
5465	196119	NA	NA	NA
5466	216389	NA	NA	NA
5467	222984	NA	NA	NA
5468	227598	NA	NA	NA
5469	233412	NA	NA	NA
5470	240292	NA	NA	NA
5471	243232	NA	NA	NA
5472	257310	NA	NA	NA
5473	258594	NA	NA	NA
5474	261317	NA	NA	NA
5475	264203	NA	NA	NA
5476	264730	NA	NA	NA
5477	273075	NA	NA	NA
5478	278137	NA	NA	NA
5479	283699	NA	NA	NA
5480	293088	NA	NA	NA
5481	300852	NA	NA	NA
5482	302484	NA	NA	NA
5483	302485	NA	NA	NA
5484	316279	NA	NA	NA
5485	319236	NA	NA	NA
5486	320840	NA	NA	NA
5487	321956	NA	NA	NA
5488	324602	NA	NA	NA
5489	331978	NA	NA	NA
5490	337330	NA	NA	NA
5491	339670	NA	NA	NA
5492	345219	NA	NA	NA
5493	362976	NA	NA	NA
5494	368407	NA	NA	NA
5495	372461	NA	NA	NA
5496	374981	NA	NA	NA
5497	380703	NA	NA	NA
5498	390333	NA	NA	NA
5499	398577	NA	NA	NA
5500	399550	NA	NA	NA
5501	399804	NA	NA	NA
5502	405041	NA	NA	NA
5503	405416	NA	NA	NA
5504	405440	NA	NA	NA
5505	409438	NA	NA	NA
5506	412419	NA	NA	NA
5507	413816	NA	NA	NA
5508	418699	NA	NA	NA
5509	426368	NA	NA	NA
5510	428406	NA	NA	NA
5511	444158	NA	NA	NA
5512	447909	NA	NA	NA
5513	477245	NA	NA	NA
5514	484020	NA	NA	NA
5515	488124	NA	NA	NA
5516	488729	NA	NA	NA
5517	488731	NA	NA	NA
5518	491077	NA	NA	NA
5519	491915	NA	NA	NA
5520	502800	NA	NA	NA
5521	504474	NA	NA	NA
5522	523844	NA	NA	NA
5523	523845	NA	NA	NA
5524	529120	NA	NA	NA
5525	543371	NA	NA	NA
5526	543891	NA	NA	NA
5527	547559	NA	NA	NA
5528	557600	NA	NA	NA
5529	557722	NA	NA	NA
5530	558016	NA	NA	NA
5531	562742	NA	NA	NA
5532	565040	NA	NA	NA
5533	571256	NA	NA	NA
5534	594679	NA	NA	NA
5535	608506	NA	NA	NA
5536	633148	NA	NA	NA
5537	634499	NA	NA	NA
5538	637380	NA	NA	NA
5539	644295	NA	NA	NA
5540	645517	NA	NA	NA
5541	651142	NA	NA	NA
5542	651456	NA	NA	NA
5543	653045	NA	NA	NA
5544	655384	NA	NA	NA
5545	661410	NA	NA	NA
5546	662479	NA	NA	NA
5547	670486	NA	NA	NA
5548	691963	NA	NA	NA
5549	693661	NA	NA	NA
5550	693974	NA	NA	NA
5551	695562	NA	NA	NA
5552	699431	NA	NA	NA
5553	701347	NA	NA	NA
5554	702459	NA	NA	NA
5555	706191	NA	NA	NA
5556	712898	NA	NA	NA
5557	712961	NA	NA	NA
5558	741942	NA	NA	NA
5559	743971	NA	NA	NA
5560	751944	NA	NA	NA
5561	754075	NA	NA	NA
5562	754523	NA	NA	NA
5563	756883	NA	NA	NA
5564	762633	NA	NA	NA
5565	764562	NA	NA	NA
5566	767453	NA	NA	NA
5567	795748	NA	NA	NA
5568	795797	NA	NA	NA
5569	797114	NA	NA	NA
5570	863638	NA	NA	NA
5571	869304	NA	NA	NA
5572	875170	NA	NA	NA
5573	880724	NA	NA	NA
5574	881621	NA	NA	NA
5575	882090	NA	NA	NA
5576	886882	NA	NA	NA
5577	887061	NA	NA	NA
5578	908819	NA	NA	NA
5579	925775	NA	NA	NA
5580	926570	NA	NA	NA
5581	930275	NA	NA	NA
5582	931277	NA	NA	NA
5583	935199	NA	NA	NA
5584	937774	NA	NA	NA
5585	938141	NA	NA	NA
5586	938143	NA	NA	NA
5587	941190	NA	NA	NA
5588	941968	NA	NA	NA
5589	990315	NA	NA	NA
5590	1001994	NA	NA	NA
5591	1004785	NA	NA	NA
5592	1004787	NA	NA	NA
5593	1006006	NA	NA	NA
5594	1006551	NA	NA	NA
5595	1008153	NA	NA	NA
5596	1033922	NA	NA	NA
5597	1048834	NA	NA	NA
5598	1051072	NA	NA	NA
5599	1052004	NA	NA	NA
5600	1052684	NA	NA	NA
5601	1055531	NA	NA	NA
5602	1055532	NA	NA	NA
5603	1064539	NA	NA	NA
5604	1069083	NA	NA	NA
5605	1086726	NA	NA	NA
5606	1088720	NA	NA	NA
5607	1105107	NA	NA	NA
5608	1109711	NA	NA	NA
5609	1109714	NA	NA	NA
5610	1117941	NA	NA	NA
5611	1124983	NA	NA	NA
5612	1132508	NA	NA	NA
5613	1132574	NA	NA	NA
5614	1133850	NA	NA	NA
5615	1136534	NA	NA	NA
5616	1141526	NA	NA	NA
5617	1150460	NA	NA	NA
5618	1151116	NA	NA	NA
5619	1155096	NA	NA	NA
5620	1159203	NA	NA	NA
5621	1159554	NA	NA	NA
5622	1171377	NA	NA	NA
5623	1173749	NA	NA	NA
5624	1193729	NA	NA	NA
5625	1194971	NA	NA	NA
5626	1198449	NA	NA	NA
5627	1202768	NA	NA	NA
5628	1204414	NA	NA	NA
5629	1208920	NA	NA	NA
5630	1210908	NA	NA	NA
5631	1211579	NA	NA	NA
5632	1215088	NA	NA	NA
5633	1218175	NA	NA	NA
5634	1218933	NA	NA	NA
5635	1227456	NA	NA	NA
5636	1227493	NA	NA	NA
5637	1229756	NA	NA	NA
5638	1233100	NA	NA	NA
5639	1244528	NA	NA	NA
